player_id,player_name,franchise_key,franchise_name,abbreviations,first_season,last_season,seasons_played
onealje01,Jermaine O'Neal,POR,Portland Trail Blazers,POR,1996-97,1999-00,4
onealje01,Jermaine O'Neal,IND,Indiana Pacers,IND,2000-01,2007-08,8
onealje01,Jermaine O'Neal,TOR,Toronto Raptors,TOR,2008-09,2008-09,1
onealje01,Jermaine O'Neal,MIA,Miami Heat,MIA,2008-09,2009-10,2
onealje01,Jermaine O'Neal,BOS,Boston Celtics,BOS,2010-11,2011-12,2
onealje01,Jermaine O'Neal,PHX,Phoenix Suns,PHO,2012-13,2012-13,1
onealje01,Jermaine O'Neal,GSW,Golden State Warriors,GSW,2013-14,2013-14,1
meeksjo01,Jodie Meeks,MIL,Milwaukee Bucks,MIL,2009-10,2009-10,1
meeksjo01,Jodie Meeks,PHI,Philadelphia 76ers,PHI,2009-10,2011-12,3
meeksjo01,Jodie Meeks,LAL,Los Angeles Lakers,LAL,2012-13,2013-14,2
meeksjo01,Jodie Meeks,DET,Detroit Pistons,DET,2014-15,2015-16,2
meeksjo01,Jodie Meeks,ORL,Orlando Magic,ORL,2016-17,2016-17,1
meeksjo01,Jodie Meeks,WAS,Washington Wizards,WAS,2017-18,2017-18,1
meeksjo01,Jodie Meeks,TOR,Toronto Raptors,TOR,2018-19,2018-19,1
courtjo01,Joe Courtney,CHI,Chicago Bulls,CHI,1992-93,1992-93,1
courtjo01,Joe Courtney,GSW,Golden State Warriors,GSW,1992-93,1992-93,1
courtjo01,Joe Courtney,PHX,Phoenix Suns,PHO,1993-94,1993-94,1
courtjo01,Joe Courtney,MIL,Milwaukee Bucks,MIL,1993-94,1993-94,1
courtjo01,Joe Courtney,CLE,Cleveland Cavaliers,CLE,1995-96,1995-96,1
courtjo01,Joe Courtney,PHI,Philadelphia 76ers,PHI,1996-97,1996-97,1
courtjo01,Joe Courtney,SAS,San Antonio Spurs,SAS,1996-97,1996-97,1
johnsjo02,Joe Johnson,BOS,Boston Celtics,BOS,2001-02,2021-22,2
johnsjo02,Joe Johnson,PHX,Phoenix Suns,PHO,2001-02,2004-05,4
johnsjo02,Joe Johnson,ATL,Atlanta Hawks,ATL,2005-06,2011-12,7
johnsjo02,Joe Johnson,BKN,Brooklyn Nets,BRK,2012-13,2015-16,4
johnsjo02,Joe Johnson,MIA,Miami Heat,MIA,2015-16,2015-16,1
johnsjo02,Joe Johnson,UTA,Utah Jazz,UTA,2016-17,2017-18,2
johnsjo02,Joe Johnson,HOU,Houston Rockets,HOU,2017-18,2017-18,1
kleinjo01,Joe Kleine,SAC,Sacramento Kings,SAC,1985-86,1988-89,4
kleinjo01,Joe Kleine,BOS,Boston Celtics,BOS,1988-89,1992-93,5
kleinjo01,Joe Kleine,PHX,Phoenix Suns,PHO,1993-94,1998-99,5
kleinjo01,Joe Kleine,LAL,Los Angeles Lakers,LAL,1996-97,1996-97,1
kleinjo01,Joe Kleine,BKN,Brooklyn Nets,NJN,1996-97,1996-97,1
kleinjo01,Joe Kleine,CHI,Chicago Bulls,CHI,1997-98,1997-98,1
kleinjo01,Joe Kleine,POR,Portland Trail Blazers,POR,1999-00,1999-00,1
wolfjo01,Joe Wolf,LAC,LA Clippers,LAC,1987-88,1989-90,3
wolfjo01,Joe Wolf,DEN,Denver Nuggets,DEN,1990-91,1997-98,3
wolfjo01,Joe Wolf,BOS,Boston Celtics,BOS,1992-93,1992-93,1
wolfjo01,Joe Wolf,POR,Portland Trail Blazers,POR,1992-93,1992-93,1
wolfjo01,Joe Wolf,CHA,Charlotte Hornets,CHH,1994-95,1998-99,3
wolfjo01,Joe Wolf,ORL,Orlando Magic,ORL,1995-96,1995-96,1
wolfjo01,Joe Wolf,MIL,Milwaukee Bucks,MIL,1996-97,1996-97,1
crottjo01,John Crotty,UTA,Utah Jazz,UTA,1992-93,2001-02,5
crottjo01,John Crotty,CLE,Cleveland Cavaliers,CLE,1995-96,1995-96,1
crottjo01,John Crotty,MIA,Miami Heat,MIA,1996-97,1996-97,1
crottjo01,John Crotty,POR,Portland Trail Blazers,POR,1997-98,1998-99,2
crottjo01,John Crotty,OKC,Oklahoma City Thunder,SEA,1998-99,1998-99,1
crottjo01,John Crotty,DET,Detroit Pistons,DET,1999-00,1999-00,1
crottjo01,John Crotty,DEN,Denver Nuggets,DEN,2002-03,2002-03,1
newmajo01,Johnny Newman,CLE,Cleveland Cavaliers,CLE,1986-87,1998-99,2
newmajo01,Johnny Newman,NYK,New York Knicks,NYK,1987-88,1989-90,3
newmajo01,Johnny Newman,CHA,Charlotte Hornets,CHH,1990-91,1993-94,4
newmajo01,Johnny Newman,BKN,Brooklyn Nets,NJN,1993-94,2000-01,3
newmajo01,Johnny Newman,MIL,Milwaukee Bucks,MIL,1994-95,1996-97,3
newmajo01,Johnny Newman,DEN,Denver Nuggets,DEN,1997-98,1997-98,1
newmajo01,Johnny Newman,DAL,Dallas Mavericks,DAL,2001-02,2001-02,1
mcrobjo01,Josh McRoberts,POR,Portland Trail Blazers,POR,2007-08,2007-08,1
mcrobjo01,Josh McRoberts,IND,Indiana Pacers,IND,2008-09,2010-11,3
mcrobjo01,Josh McRoberts,LAL,Los Angeles Lakers,LAL,2011-12,2011-12,1
mcrobjo01,Josh McRoberts,ORL,Orlando Magic,ORL,2012-13,2012-13,1
mcrobjo01,Josh McRoberts,CHA,Charlotte Hornets,CHA,2012-13,2013-14,2
mcrobjo01,Josh McRoberts,MIA,Miami Heat,MIA,2014-15,2016-17,3
mcrobjo01,Josh McRoberts,DAL,Dallas Mavericks,DAL,2017-18,2017-18,1
poweljo01,Josh Powell,DAL,Dallas Mavericks,DAL,2005-06,2005-06,1
poweljo01,Josh Powell,IND,Indiana Pacers,IND,2006-07,2006-07,1
poweljo01,Josh Powell,GSW,Golden State Warriors,GSW,2006-07,2006-07,1
poweljo01,Josh Powell,LAC,LA Clippers,LAC,2007-08,2007-08,1
poweljo01,Josh Powell,LAL,Los Angeles Lakers,LAL,2008-09,2009-10,2
poweljo01,Josh Powell,ATL,Atlanta Hawks,ATL,2010-11,2010-11,1
poweljo01,Josh Powell,HOU,Houston Rockets,HOU,2013-14,2013-14,1
caldejo01,José Calderón,TOR,Toronto Raptors,TOR,2005-06,2012-13,8
caldejo01,José Calderón,DET,Detroit Pistons,DET,2012-13,2018-19,2
caldejo01,José Calderón,DAL,Dallas Mavericks,DAL,2013-14,2013-14,1
caldejo01,José Calderón,NYK,New York Knicks,NYK,2014-15,2015-16,2
caldejo01,José Calderón,LAL,Los Angeles Lakers,LAL,2016-17,2016-17,1
caldejo01,José Calderón,ATL,Atlanta Hawks,ATL,2016-17,2016-17,1
caldejo01,José Calderón,CLE,Cleveland Cavaliers,CLE,2017-18,2017-18,1
buechju01,Jud Buechler,BKN,Brooklyn Nets,NJN,1990-91,1991-92,2
buechju01,Jud Buechler,SAS,San Antonio Spurs,SAS,1991-92,1991-92,1
buechju01,Jud Buechler,GSW,Golden State Warriors,GSW,1991-92,1993-94,3
buechju01,Jud Buechler,CHI,Chicago Bulls,CHI,1994-95,1997-98,4
buechju01,Jud Buechler,DET,Detroit Pistons,DET,1998-99,2000-01,3
buechju01,Jud Buechler,PHX,Phoenix Suns,PHO,2001-02,2001-02,1
buechju01,Jud Buechler,ORL,Orlando Magic,ORL,2001-02,2001-02,1
jacksju01,Justin Jackson,SAC,Sacramento Kings,SAC,2017-18,2018-19,2
jacksju01,Justin Jackson,DAL,Dallas Mavericks,DAL,2018-19,2019-20,2
jacksju01,Justin Jackson,OKC,Oklahoma City Thunder,OKC,2020-21,2020-21,1
jacksju01,Justin Jackson,MIL,Milwaukee Bucks,MIL,2020-21,2020-21,1
jacksju01,Justin Jackson,BOS,Boston Celtics,BOS,2021-22,2022-23,2
jacksju01,Justin Jackson,PHX,Phoenix Suns,PHO,2021-22,2021-22,1
jacksju01,Justin Jackson,MIN,Minnesota Timberwolves,MIN,2023-24,2023-24,1
gillke01,Kendall Gill,CHA,Charlotte Hornets,CHH,1990-91,1995-96,4
gillke01,Kendall Gill,OKC,Oklahoma City Thunder,SEA,1993-94,1994-95,2
gillke01,Kendall Gill,BKN,Brooklyn Nets,NJN,1995-96,2000-01,6
gillke01,Kendall Gill,MIA,Miami Heat,MIA,2001-02,2001-02,1
gillke01,Kendall Gill,MIN,Minnesota Timberwolves,MIN,2002-03,2002-03,1
gillke01,Kendall Gill,CHI,Chicago Bulls,CHI,2003-04,2003-04,1
gillke01,Kendall Gill,MIL,Milwaukee Bucks,MIL,2004-05,2004-05,1
doolike01,Keyon Dooling,LAC,LA Clippers,LAC,2000-01,2003-04,4
doolike01,Keyon Dooling,MIA,Miami Heat,MIA,2004-05,2004-05,1
doolike01,Keyon Dooling,ORL,Orlando Magic,ORL,2005-06,2007-08,3
doolike01,Keyon Dooling,BKN,Brooklyn Nets,NJN,2008-09,2009-10,2
doolike01,Keyon Dooling,MIL,Milwaukee Bucks,MIL,2010-11,2010-11,1
doolike01,Keyon Dooling,BOS,Boston Celtics,BOS,2011-12,2011-12,1
doolike01,Keyon Dooling,MEM,Memphis Grizzlies,MEM,2012-13,2012-13,1
brownkw01,Kwame Brown,WAS,Washington Wizards,WAS,2001-02,2004-05,4
brownkw01,Kwame Brown,LAL,Los Angeles Lakers,LAL,2005-06,2007-08,3
brownkw01,Kwame Brown,MEM,Memphis Grizzlies,MEM,2007-08,2007-08,1
brownkw01,Kwame Brown,DET,Detroit Pistons,DET,2008-09,2009-10,2
brownkw01,Kwame Brown,CHA,Charlotte Hornets,CHA,2010-11,2010-11,1
brownkw01,Kwame Brown,GSW,Golden State Warriors,GSW,2011-12,2011-12,1
brownkw01,Kwame Brown,PHI,Philadelphia 76ers,PHI,2012-13,2012-13,1
gallola01,Langston Galloway,NYK,New York Knicks,NYK,2014-15,2015-16,2
gallola01,Langston Galloway,NOP,New Orleans Pelicans,NOP,2016-17,2016-17,1
gallola01,Langston Galloway,SAC,Sacramento Kings,SAC,2016-17,2016-17,1
gallola01,Langston Galloway,DET,Detroit Pistons,DET,2017-18,2019-20,3
gallola01,Langston Galloway,PHX,Phoenix Suns,PHO,2020-21,2020-21,1
gallola01,Langston Galloway,BKN,Brooklyn Nets,BRK,2021-22,2021-22,1
gallola01,Langston Galloway,MIL,Milwaukee Bucks,MIL,2021-22,2021-22,1
nailole01,Lee Nailon,CHA,Charlotte Hornets,CHH,2000-01,2001-02,2
nailole01,Lee Nailon,NYK,New York Knicks,NYK,2002-03,2002-03,1
nailole01,Lee Nailon,ATL,Atlanta Hawks,ATL,2003-04,2003-04,1
nailole01,Lee Nailon,ORL,Orlando Magic,ORL,2003-04,2003-04,1
nailole01,Lee Nailon,CLE,Cleveland Cavaliers,CLE,2003-04,2003-04,1
nailole01,Lee Nailon,NOP,New Orleans Pelicans,NOH,2004-05,2004-05,1
nailole01,Lee Nailon,PHI,Philadelphia 76ers,PHI,2005-06,2005-06,1
connele01,Lester Conner,GSW,Golden State Warriors,GSW,1982-83,1985-86,4
connele01,Lester Conner,HOU,Houston Rockets,HOU,1987-88,1987-88,1
connele01,Lester Conner,BKN,Brooklyn Nets,NJN,1988-89,1990-91,3
connele01,Lester Conner,MIL,Milwaukee Bucks,MIL,1990-91,1991-92,2
connele01,Lester Conner,LAC,LA Clippers,LAC,1992-93,1992-93,1
connele01,Lester Conner,IND,Indiana Pacers,IND,1993-94,1993-94,1
connele01,Lester Conner,LAL,Los Angeles Lakers,LAL,1994-95,1994-95,1
johnsli01,Linton Johnson,CHI,Chicago Bulls,CHI,2003-04,2008-09,2
johnsli01,Linton Johnson,SAS,San Antonio Spurs,SAS,2004-05,2004-05,1
johnsli01,Linton Johnson,BKN,Brooklyn Nets,NJN,2005-06,2005-06,1
johnsli01,Linton Johnson,NOP,New Orleans Pelicans,NOK,2005-06,2006-07,2
johnsli01,Linton Johnson,PHX,Phoenix Suns,PHO,2007-08,2007-08,1
johnsli01,Linton Johnson,TOR,Toronto Raptors,TOR,2007-08,2007-08,1
johnsli01,Linton Johnson,CHA,Charlotte Hornets,CHA,2008-09,2008-09,1
thornma01,Marcus Thornton,NOP,New Orleans Pelicans,NOH,2009-10,2010-11,2
thornma01,Marcus Thornton,SAC,Sacramento Kings,SAC,2010-11,2013-14,4
thornma01,Marcus Thornton,BKN,Brooklyn Nets,BRK,2013-14,2013-14,1
thornma01,Marcus Thornton,BOS,Boston Celtics,BOS,2014-15,2014-15,1
thornma01,Marcus Thornton,PHX,Phoenix Suns,PHO,2014-15,2014-15,1
thornma01,Marcus Thornton,HOU,Houston Rockets,HOU,2015-16,2015-16,1
thornma01,Marcus Thornton,WAS,Washington Wizards,WAS,2015-16,2016-17,2
jacksma01,Mark Jackson,NYK,New York Knicks,NYK,1987-88,2001-02,7
jacksma01,Mark Jackson,LAC,LA Clippers,LAC,1992-93,1993-94,2
jacksma01,Mark Jackson,IND,Indiana Pacers,IND,1994-95,1999-00,6
jacksma01,Mark Jackson,DEN,Denver Nuggets,DEN,1996-97,1996-97,1
jacksma01,Mark Jackson,TOR,Toronto Raptors,TOR,2000-01,2000-01,1
jacksma01,Mark Jackson,UTA,Utah Jazz,UTA,2002-03,2002-03,1
jacksma01,Mark Jackson,HOU,Houston Rockets,HOU,2003-04,2003-04,1
westma01,Mark West,DAL,Dallas Mavericks,DAL,1983-84,1983-84,1
westma01,Mark West,MIL,Milwaukee Bucks,MIL,1984-85,1984-85,1
westma01,Mark West,CLE,Cleveland Cavaliers,CLE,1984-85,1996-97,5
westma01,Mark West,PHX,Phoenix Suns,PHO,1987-88,1999-00,8
westma01,Mark West,DET,Detroit Pistons,DET,1994-95,1995-96,2
westma01,Mark West,IND,Indiana Pacers,IND,1997-98,1997-98,1
westma01,Mark West,ATL,Atlanta Hawks,ATL,1998-99,1998-99,1
evansma01,Maurice Evans,MIN,Minnesota Timberwolves,MIN,2001-02,2001-02,1
evansma01,Maurice Evans,SAC,Sacramento Kings,SAC,2004-05,2004-05,1
evansma01,Maurice Evans,DET,Detroit Pistons,DET,2005-06,2005-06,1
evansma01,Maurice Evans,LAL,Los Angeles Lakers,LAL,2006-07,2007-08,2
evansma01,Maurice Evans,ORL,Orlando Magic,ORL,2007-08,2007-08,1
evansma01,Maurice Evans,ATL,Atlanta Hawks,ATL,2008-09,2010-11,3
evansma01,Maurice Evans,WAS,Washington Wizards,WAS,2010-11,2011-12,2
beaslmi01,Michael Beasley,MIA,Miami Heat,MIA,2008-09,2014-15,4
beaslmi01,Michael Beasley,MIN,Minnesota Timberwolves,MIN,2010-11,2011-12,2
beaslmi01,Michael Beasley,PHX,Phoenix Suns,PHO,2012-13,2012-13,1
beaslmi01,Michael Beasley,HOU,Houston Rockets,HOU,2015-16,2015-16,1
beaslmi01,Michael Beasley,MIL,Milwaukee Bucks,MIL,2016-17,2016-17,1
beaslmi01,Michael Beasley,NYK,New York Knicks,NYK,2017-18,2017-18,1
beaslmi01,Michael Beasley,LAL,Los Angeles Lakers,LAL,2018-19,2018-19,1
millemi01,Mike Miller,ORL,Orlando Magic,ORL,2000-01,2002-03,3
millemi01,Mike Miller,MEM,Memphis Grizzlies,MEM,2002-03,2013-14,7
millemi01,Mike Miller,MIN,Minnesota Timberwolves,MIN,2008-09,2008-09,1
millemi01,Mike Miller,WAS,Washington Wizards,WAS,2009-10,2009-10,1
millemi01,Mike Miller,MIA,Miami Heat,MIA,2010-11,2012-13,3
millemi01,Mike Miller,CLE,Cleveland Cavaliers,CLE,2014-15,2014-15,1
millemi01,Mike Miller,DEN,Denver Nuggets,DEN,2015-16,2016-17,2
muscami01,Mike Muscala,ATL,Atlanta Hawks,ATL,2013-14,2017-18,5
muscami01,Mike Muscala,PHI,Philadelphia 76ers,PHI,2018-19,2018-19,1
muscami01,Mike Muscala,LAL,Los Angeles Lakers,LAL,2018-19,2018-19,1
muscami01,Mike Muscala,OKC,Oklahoma City Thunder,OKC,2019-20,2023-24,5
muscami01,Mike Muscala,BOS,Boston Celtics,BOS,2022-23,2022-23,1
muscami01,Mike Muscala,WAS,Washington Wizards,WAS,2023-24,2023-24,1
muscami01,Mike Muscala,DET,Detroit Pistons,DET,2023-24,2023-24,1
bambamo01,Mo Bamba,ORL,Orlando Magic,ORL,2018-19,2022-23,5
bambamo01,Mo Bamba,LAL,Los Angeles Lakers,LAL,2022-23,2022-23,1
bambamo01,Mo Bamba,PHI,Philadelphia 76ers,PHI,2023-24,2023-24,1
bambamo01,Mo Bamba,LAC,LA Clippers,LAC,2024-25,2024-25,1
bambamo01,Mo Bamba,NOP,New Orleans Pelicans,NOP,2024-25,2024-25,1
bambamo01,Mo Bamba,TOR,Toronto Raptors,TOR,2025-26,2025-26,1
bambamo01,Mo Bamba,UTA,Utah Jazz,UTA,2025-26,2025-26,1
willima01,Mo Williams,UTA,Utah Jazz,UTA,2003-04,2012-13,2
willima01,Mo Williams,MIL,Milwaukee Bucks,MIL,2004-05,2007-08,4
willima01,Mo Williams,CLE,Cleveland Cavaliers,CLE,2008-09,2015-16,4
willima01,Mo Williams,LAC,LA Clippers,LAC,2010-11,2011-12,2
willima01,Mo Williams,POR,Portland Trail Blazers,POR,2013-14,2013-14,1
willima01,Mo Williams,MIN,Minnesota Timberwolves,MIN,2014-15,2014-15,1
willima01,Mo Williams,CHA,Charlotte Hornets,CHO,2014-15,2014-15,1
brownmo01,Moses Brown,POR,Portland Trail Blazers,POR,2019-20,2023-24,2
brownmo01,Moses Brown,OKC,Oklahoma City Thunder,OKC,2020-21,2020-21,1
brownmo01,Moses Brown,DAL,Dallas Mavericks,DAL,2021-22,2024-25,2
brownmo01,Moses Brown,CLE,Cleveland Cavaliers,CLE,2021-22,2021-22,1
brownmo01,Moses Brown,LAC,LA Clippers,LAC,2022-23,2022-23,1
brownmo01,Moses Brown,BKN,Brooklyn Nets,BRK,2022-23,2022-23,1
brownmo01,Moses Brown,IND,Indiana Pacers,IND,2024-25,2024-25,1
stausni01,Nik Stauskas,SAC,Sacramento Kings,SAC,2014-15,2014-15,1
stausni01,Nik Stauskas,PHI,Philadelphia 76ers,PHI,2015-16,2017-18,3
stausni01,Nik Stauskas,BKN,Brooklyn Nets,BRK,2017-18,2017-18,1
stausni01,Nik Stauskas,POR,Portland Trail Blazers,POR,2018-19,2018-19,1
stausni01,Nik Stauskas,CLE,Cleveland Cavaliers,CLE,2018-19,2018-19,1
stausni01,Nik Stauskas,MIA,Miami Heat,MIA,2021-22,2021-22,1
stausni01,Nik Stauskas,BOS,Boston Celtics,BOS,2021-22,2021-22,1
casspom01,Omri Casspi,SAC,Sacramento Kings,SAC,2009-10,2016-17,5
casspom01,Omri Casspi,CLE,Cleveland Cavaliers,CLE,2011-12,2012-13,2
casspom01,Omri Casspi,HOU,Houston Rockets,HOU,2013-14,2013-14,1
casspom01,Omri Casspi,NOP,New Orleans Pelicans,NOP,2016-17,2016-17,1
casspom01,Omri Casspi,MIN,Minnesota Timberwolves,MIN,2016-17,2016-17,1
casspom01,Omri Casspi,GSW,Golden State Warriors,GSW,2017-18,2017-18,1
casspom01,Omri Casspi,MEM,Memphis Grizzlies,MEM,2018-19,2018-19,1
woolror01,Orlando Woolridge,CHI,Chicago Bulls,CHI,1981-82,1985-86,5
woolror01,Orlando Woolridge,BKN,Brooklyn Nets,NJN,1986-87,1987-88,2
woolror01,Orlando Woolridge,LAL,Los Angeles Lakers,LAL,1988-89,1989-90,2
woolror01,Orlando Woolridge,DEN,Denver Nuggets,DEN,1990-91,1990-91,1
woolror01,Orlando Woolridge,DET,Detroit Pistons,DET,1991-92,1992-93,2
woolror01,Orlando Woolridge,MIL,Milwaukee Bucks,MIL,1992-93,1992-93,1
woolror01,Orlando Woolridge,PHI,Philadelphia 76ers,PHI,1993-94,1993-94,1
beverpa01,Patrick Beverley,HOU,Houston Rockets,HOU,2012-13,2016-17,5
beverpa01,Patrick Beverley,LAC,LA Clippers,LAC,2017-18,2020-21,4
beverpa01,Patrick Beverley,MIN,Minnesota Timberwolves,MIN,2021-22,2021-22,1
beverpa01,Patrick Beverley,LAL,Los Angeles Lakers,LAL,2022-23,2022-23,1
beverpa01,Patrick Beverley,CHI,Chicago Bulls,CHI,2022-23,2022-23,1
beverpa01,Patrick Beverley,PHI,Philadelphia 76ers,PHI,2023-24,2023-24,1
beverpa01,Patrick Beverley,MIL,Milwaukee Bucks,MIL,2023-24,2023-24,1
millspa02,Patty Mills,POR,Portland Trail Blazers,POR,2009-10,2010-11,2
millspa02,Patty Mills,SAS,San Antonio Spurs,SAS,2011-12,2020-21,10
millspa02,Patty Mills,BKN,Brooklyn Nets,BRK,2021-22,2022-23,2
millspa02,Patty Mills,ATL,Atlanta Hawks,ATL,2023-24,2023-24,1
millspa02,Patty Mills,MIA,Miami Heat,MIA,2023-24,2023-24,1
millspa02,Patty Mills,UTA,Utah Jazz,UTA,2024-25,2024-25,1
millspa02,Patty Mills,LAC,LA Clippers,LAC,2024-25,2024-25,1
chilcpe01,Pete Chilcutt,SAC,Sacramento Kings,SAC,1991-92,1993-94,3
chilcpe01,Pete Chilcutt,DET,Detroit Pistons,DET,1993-94,1993-94,1
chilcpe01,Pete Chilcutt,HOU,Houston Rockets,HOU,1994-95,1995-96,2
chilcpe01,Pete Chilcutt,MEM,Memphis Grizzlies,VAN,1996-97,1998-99,3
chilcpe01,Pete Chilcutt,UTA,Utah Jazz,UTA,1999-00,1999-00,1
chilcpe01,Pete Chilcutt,CLE,Cleveland Cavaliers,CLE,1999-00,1999-00,1
chilcpe01,Pete Chilcutt,LAC,LA Clippers,LAC,1999-00,1999-00,1
myerspe01,Pete Myers,CHI,Chicago Bulls,CHI,1986-87,1994-95,3
myerspe01,Pete Myers,SAS,San Antonio Spurs,SAS,1987-88,1990-91,2
myerspe01,Pete Myers,PHI,Philadelphia 76ers,PHI,1988-89,1988-89,1
myerspe01,Pete Myers,NYK,New York Knicks,NYK,1988-89,1997-98,3
myerspe01,Pete Myers,BKN,Brooklyn Nets,NJN,1989-90,1989-90,1
myerspe01,Pete Myers,MIA,Miami Heat,MIA,1995-96,1995-96,1
myerspe01,Pete Myers,CHA,Charlotte Hornets,CHH,1995-96,1995-96,1
foyera01,Randy Foye,MIN,Minnesota Timberwolves,MIN,2006-07,2008-09,3
foyera01,Randy Foye,WAS,Washington Wizards,WAS,2009-10,2009-10,1
foyera01,Randy Foye,LAC,LA Clippers,LAC,2010-11,2011-12,2
foyera01,Randy Foye,UTA,Utah Jazz,UTA,2012-13,2012-13,1
foyera01,Randy Foye,DEN,Denver Nuggets,DEN,2013-14,2015-16,3
foyera01,Randy Foye,OKC,Oklahoma City Thunder,OKC,2015-16,2015-16,1
foyera01,Randy Foye,BKN,Brooklyn Nets,BRK,2016-17,2016-17,1
feltora01,Raymond Felton,CHA,Charlotte Hornets,CHA,2005-06,2009-10,5
feltora01,Raymond Felton,NYK,New York Knicks,NYK,2010-11,2013-14,3
feltora01,Raymond Felton,DEN,Denver Nuggets,DEN,2010-11,2010-11,1
feltora01,Raymond Felton,POR,Portland Trail Blazers,POR,2011-12,2011-12,1
feltora01,Raymond Felton,DAL,Dallas Mavericks,DAL,2014-15,2015-16,2
feltora01,Raymond Felton,LAC,LA Clippers,LAC,2016-17,2016-17,1
feltora01,Raymond Felton,OKC,Oklahoma City Thunder,OKC,2017-18,2018-19,2
bullore01,Reggie Bullock,LAC,LA Clippers,LAC,2013-14,2014-15,2
bullore01,Reggie Bullock,PHX,Phoenix Suns,PHO,2014-15,2014-15,1
bullore01,Reggie Bullock,DET,Detroit Pistons,DET,2015-16,2018-19,4
bullore01,Reggie Bullock,LAL,Los Angeles Lakers,LAL,2018-19,2018-19,1
bullore01,Reggie Bullock,NYK,New York Knicks,NYK,2019-20,2020-21,2
bullore01,Reggie Bullock,DAL,Dallas Mavericks,DAL,2021-22,2022-23,2
bullore01,Reggie Bullock,HOU,Houston Rockets,HOU,2023-24,2023-24,1
evansre01,Reggie Evans,OKC,Oklahoma City Thunder,SEA,2002-03,2005-06,4
evansre01,Reggie Evans,DEN,Denver Nuggets,DEN,2005-06,2006-07,2
evansre01,Reggie Evans,PHI,Philadelphia 76ers,PHI,2007-08,2008-09,2
evansre01,Reggie Evans,TOR,Toronto Raptors,TOR,2009-10,2010-11,2
evansre01,Reggie Evans,LAC,LA Clippers,LAC,2011-12,2011-12,1
evansre01,Reggie Evans,BKN,Brooklyn Nets,BRK,2012-13,2013-14,2
evansre01,Reggie Evans,SAC,Sacramento Kings,SAC,2013-14,2014-15,2
slatere01,Reggie Slater,DEN,Denver Nuggets,DEN,1994-95,1995-96,2
slatere01,Reggie Slater,POR,Portland Trail Blazers,POR,1995-96,1995-96,1
slatere01,Reggie Slater,DAL,Dallas Mavericks,DAL,1995-96,1995-96,1
slatere01,Reggie Slater,TOR,Toronto Raptors,TOR,1996-97,1998-99,3
slatere01,Reggie Slater,MIN,Minnesota Timberwolves,MIN,2000-01,2002-03,2
slatere01,Reggie Slater,BKN,Brooklyn Nets,NJN,2001-02,2001-02,1
slatere01,Reggie Slater,ATL,Atlanta Hawks,ATL,2001-02,2001-02,1
packro01,Robert Pack,POR,Portland Trail Blazers,POR,1991-92,1991-92,1
packro01,Robert Pack,DEN,Denver Nuggets,DEN,1992-93,2000-01,4
packro01,Robert Pack,WAS,Washington Wizards,WSB,1995-96,1995-96,1
packro01,Robert Pack,BKN,Brooklyn Nets,NJN,1996-97,2003-04,2
packro01,Robert Pack,DAL,Dallas Mavericks,DAL,1996-97,1999-00,4
packro01,Robert Pack,MIN,Minnesota Timberwolves,MIN,2001-02,2001-02,1
packro01,Robert Pack,NOP,New Orleans Pelicans,NOH,2002-03,2002-03,1
higgiro01,Rod Higgins,CHI,Chicago Bulls,CHI,1982-83,1985-86,4
higgiro01,Rod Higgins,OKC,Oklahoma City Thunder,SEA,1985-86,1985-86,1
higgiro01,Rod Higgins,SAS,San Antonio Spurs,SAS,1985-86,1985-86,1
higgiro01,Rod Higgins,BKN,Brooklyn Nets,NJN,1985-86,1985-86,1
higgiro01,Rod Higgins,GSW,Golden State Warriors,GSW,1986-87,1994-95,7
higgiro01,Rod Higgins,SAC,Sacramento Kings,SAC,1992-93,1992-93,1
higgiro01,Rod Higgins,CLE,Cleveland Cavaliers,CLE,1993-94,1993-94,1
rogerro01,Rodney Rogers,DEN,Denver Nuggets,DEN,1993-94,1994-95,2
rogerro01,Rodney Rogers,LAC,LA Clippers,LAC,1995-96,1998-99,4
rogerro01,Rodney Rogers,PHX,Phoenix Suns,PHO,1999-00,2001-02,3
rogerro01,Rodney Rogers,BOS,Boston Celtics,BOS,2001-02,2001-02,1
rogerro01,Rodney Rogers,BKN,Brooklyn Nets,NJN,2002-03,2003-04,2
rogerro01,Rodney Rogers,NOP,New Orleans Pelicans,NOH,2004-05,2004-05,1
rogerro01,Rodney Rogers,PHI,Philadelphia 76ers,PHI,2004-05,2004-05,1
masonro01,Roger Mason,CHI,Chicago Bulls,CHI,2002-03,2003-04,2
masonro01,Roger Mason,TOR,Toronto Raptors,TOR,2003-04,2003-04,1
masonro01,Roger Mason,WAS,Washington Wizards,WAS,2006-07,2011-12,3
masonro01,Roger Mason,SAS,San Antonio Spurs,SAS,2008-09,2009-10,2
masonro01,Roger Mason,NYK,New York Knicks,NYK,2010-11,2010-11,1
masonro01,Roger Mason,NOP,New Orleans Pelicans,NOH,2012-13,2012-13,1
masonro01,Roger Mason,MIA,Miami Heat,MIA,2013-14,2013-14,1
mercero01,Ron Mercer,BOS,Boston Celtics,BOS,1997-98,1998-99,2
mercero01,Ron Mercer,DEN,Denver Nuggets,DEN,1999-00,1999-00,1
mercero01,Ron Mercer,ORL,Orlando Magic,ORL,1999-00,1999-00,1
